C_CUSTOMER_SK,C_PREFERRED_CUST_FLAG,AGE,GENDER,MARITAL_STATUS,EDUCATION_STATUS,PURCHASE_ESTIMATE,CREDIT_RATING,DEP_COUNT,DEP_EMPLOYED_COUNT,DEP_COLLEGE_COUNT,RECENCY,MONETARY,FREQUENCY
45163972,Y,75,F,U,Advanced Degree,9500,High Risk,4,0,3,55,1251688.73,40
40696162,Y,69,M,D,Secondary,3500,Unknown,3,1,2,20,1183176.58,40
3835748,Y,60,F,M,4 yr Degree,10000,Low Risk,4,0,2,4,1043313.86,36
20635052,Y,45,F,U,Secondary,4500,Low Risk,5,5,4,39,728892.47,36
13343468,Y,45,F,D,Primary,3500,High Risk,6,4,5,19,1050722.59,39
89919691,N,38,F,U,4 yr Degree,2000,Low Risk,5,2,0,36,1336390.09,39
30622353,Y,68,M,D,4 yr Degree,5000,Low Risk,5,4,4,20,811738.20,41
37367672,N,42,M,M,Primary,8500,Unknown,5,5,5,1,1226879.82,39
81577839,N,54,F,U,Secondary,3500,Low Risk,2,2,1,45,765700.63,37
91672746,N,44,F,M,Secondary,3000,High Risk,4,3,1,17,660922.42,36
97614873,Y,54,F,S,College,5000,Unknown,1,0,0,20,1518931.18,41
44558614,Y,35,F,S,2 yr Degree,4000,Unknown,2,1,0,152,1308287.06,41
49980330,N,36,M,S,2 yr Degree,5000,Low Risk,4,0,2,30,964227.51,37
55756135,N,37,F,U,College,8000,High Risk,6,5,2,16,958613.90,39
84336932,N,68,M,U,Primary,8500,Low Risk,4,0,4,35,1181666.23,36
36911674,Y,60,M,U,Secondary,1500,High Risk,4,2,2,127,963171.72,40
12805931,Y,72,F,M,Advanced Degree,5000,Low Risk,3,3,2,119,968945.20,42
44522898,N,64,F,S,2 yr Degree,1500,Low Risk,1,1,1,48,1056124.16,39
19126140,Y,49,F,W,Unknown,8000,High Risk,6,2,4,16,1095949.99,40
24070128,Y,65,F,U,Secondary,10000,Unknown,6,2,3,29,1052423.80,37
8077360,N,54,M,S,Primary,4500,Low Risk,5,5,5,26,1395903.02,43
11900117,Y,38,F,U,Primary,4500,High Risk,6,4,3,37,718974.88,39
92953855,N,49,M,D,2 yr Degree,9000,Unknown,4,0,0,56,1110857.01,35
83812185,,47,F,U,Secondary,2500,Unknown,3,2,2,25,847840.87,35
38293325,Y,36,F,D,Advanced Degree,10000,Low Risk,1,1,1,47,1128079.20,38
89279761,N,72,F,U,College,4500,Low Risk,3,2,1,18,1289039.72,37
78241394,Y,74,F,U,College,6500,Low Risk,6,6,3,17,858502.76,35
99932018,Y,59,F,M,College,6000,Good,5,5,1,36,1132447.89,35
96167982,Y,69,F,M,4 yr Degree,5000,Good,5,5,0,17,842657.86,37
47315133,N,51,M,W,4 yr Degree,2500,Low Risk,6,4,2,53,922706.01,40
85010132,Y,75,M,W,Primary,5000,High Risk,6,6,5,62,1001871.48,39
74926949,Y,36,F,D,4 yr Degree,1500,High Risk,3,2,0,44,751802.55,40
84540142,Y,59,F,S,College,1000,Low Risk,5,5,5,4,1228584.08,38
21912467,N,53,F,S,Advanced Degree,3000,Low Risk,3,0,0,17,1529359.60,41
40566745,N,72,M,S,Unknown,9500,Good,3,0,3,13,907216.26,38
71154133,Y,76,M,S,4 yr Degree,5500,Unknown,6,2,2,47,780781.48,42
94864312,N,79,F,D,4 yr Degree,5000,Low Risk,3,3,3,188,1360000.41,37
49647126,Y,56,M,D,4 yr Degree,9000,Good,4,3,4,9,851578.78,36
60226267,Y,74,F,M,Primary,4000,High Risk,5,1,3,33,782672.26,39
15695948,Y,37,M,D,Advanced Degree,1000,Good,4,0,2,28,1061403.35,40
92693207,N,63,M,W,College,5500,Unknown,2,1,1,15,16684652.71,1297
50439569,N,39,M,U,Unknown,5000,Good,6,6,0,216,828730.56,38
63132052,N,47,M,D,Unknown,500,Good,4,1,2,18,695937.42,39
79624069,N,42,F,M,Advanced Degree,6500,Unknown,5,5,3,15,820635.73,37
4891691,Y,38,M,M,Advanced Degree,500,Low Risk,5,0,0,10,750981.09,36
9411736,N,34,M,M,Primary,1000,High Risk,3,1,1,365,1119011.66,37
54612331,N,65,M,U,4 yr Degree,7000,High Risk,3,0,3,224,890166.32,38
38701578,Y,57,M,W,Primary,1500,Unknown,1,0,1,46,816955.71,40
8460203,N,71,M,S,Secondary,8500,Low Risk,6,4,0,33,1234765.08,41
2256403,,60,M,M,College,1500,Good,3,3,3,50,1007716.05,41
2520331,Y,51,M,D,Advanced Degree,5500,High Risk,5,5,4,5,724265.57,37
7841148,N,75,M,D,Unknown,6500,High Risk,6,5,5,14,1426993.46,41
41788819,N,70,F,W,Primary,2000,Low Risk,6,4,4,18,839334.35,38
41437418,Y,60,M,W,Primary,4000,Low Risk,4,3,3,33,977880.42,38
36374394,Y,78,F,U,Advanced Degree,1000,High Risk,6,6,0,10,1123923.66,35
63912567,N,43,F,W,Unknown,1000,Unknown,3,0,1,76,1223750.31,37
67886662,Y,73,F,M,Primary,4000,Good,6,5,4,2,828877.06,39
52825939,N,38,F,U,2 yr Degree,7500,Low Risk,5,4,5,16,1206476.97,37
89101770,Y,78,M,W,2 yr Degree,3500,Unknown,6,2,2,5,749871.21,34
23008293,N,62,M,W,Advanced Degree,7500,High Risk,6,4,2,3,788790.31,39
40875122,N,36,F,D,College,4500,High Risk,5,5,4,144,1115539.07,37
93765985,Y,49,M,W,Secondary,2000,Good,5,1,3,40,954805.27,38
33893120,Y,59,M,M,Secondary,7500,Low Risk,4,1,4,2,1403912.02,38
76469895,Y,62,F,D,2 yr Degree,2500,Unknown,6,5,2,37,1096907.11,36
36108638,N,52,F,S,4 yr Degree,5000,High Risk,6,2,0,6,48046988.87,1300
11932934,N,42,F,S,Advanced Degree,5000,Good,4,2,0,67,1259607.48,39
46170728,N,71,F,D,2 yr Degree,1000,Low Risk,6,4,1,95,872442.02,38
41351461,N,72,F,W,Secondary,3500,Low Risk,5,5,2,76,1254284.39,39
69896040,N,55,M,W,2 yr Degree,2000,High Risk,5,0,2,95,1252389.43,38
96731655,Y,72,M,W,Primary,4000,High Risk,4,0,2,3,935384.24,38
38660212,Y,38,F,D,2 yr Degree,9500,High Risk,5,3,1,12,1564419.32,39
39604447,Y,73,M,D,Primary,6500,Unknown,3,0,1,47,1242569.91,38
65102925,N,69,M,W,Advanced Degree,7500,High Risk,3,1,3,142,691078.96,35
2287733,Y,57,M,S,Unknown,5500,Good,5,3,0,42,1359609.97,42
54508610,Y,56,F,W,Secondary,6500,Low Risk,5,4,2,72,1060359.40,40
46171506,Y,44,F,W,Primary,1500,Unknown,3,2,0,7,789477.53,38
45708895,N,34,F,S,Unknown,5000,High Risk,4,0,2,106,864032.02,41
77345135,Y,46,F,M,Unknown,3500,High Risk,4,0,2,41,1390532.03,38
33677004,N,71,F,D,2 yr Degree,500,Unknown,6,3,0,136,1172217.99,39
74325282,N,43,M,U,Unknown,2000,Unknown,6,0,3,0,1270859.41,38
28121735,N,65,M,M,Unknown,2500,High Risk,6,1,1,49,996690.19,41
37285298,N,70,F,S,Primary,7500,High Risk,5,0,4,94,831936.27,40
75091286,N,42,F,W,Unknown,8000,High Risk,3,0,0,5,967885.50,36
40479576,Y,64,M,U,Unknown,9000,Good,2,0,1,69,1055757.17,40
72428818,Y,68,M,W,Advanced Degree,2000,Unknown,2,2,1,42,1164273.31,39
78785009,,56,F,D,Primary,10000,Unknown,4,4,0,80,1282817.00,38
32144843,N,51,F,D,Advanced Degree,2000,Low Risk,6,5,3,52,976506.25,42
28871378,Y,36,M,S,Unknown,3000,Unknown,4,4,0,73,1028994.76,39
11228865,N,66,F,U,2 yr Degree,500,Low Risk,6,2,2,89,1302692.83,40
16152004,Y,54,M,M,Secondary,1000,Good,6,6,5,29,963824.21,39
74764945,N,62,F,D,Unknown,6000,High Risk,4,3,1,5,1076498.71,40
56155833,Y,77,F,D,Secondary,500,High Risk,3,1,1,51,956828.88,39
58653431,Y,49,M,D,Advanced Degree,6500,Good,2,1,0,4,1280424.62,38
75729677,Y,79,M,M,Unknown,10000,Unknown,6,3,0,1,1255695.77,36
38251409,Y,36,F,M,Unknown,4000,High Risk,6,2,5,129,1030886.74,38
83634006,Y,73,M,W,Secondary,8500,Low Risk,6,3,2,8,641036.35,37
37932186,Y,53,M,S,2 yr Degree,7000,Unknown,4,0,2,17,1529822.36,40
95422771,,51,M,S,Advanced Degree,7000,Low Risk,4,4,3,34,994266.54,37
20415875,Y,72,F,M,Secondary,8500,Unknown,4,3,4,65,1219294.52,38
23530078,N,44,M,S,Unknown,7000,Low Risk,3,1,3,376,1188171.47,37
8700425,N,54,F,U,Primary,5000,High Risk,4,4,2,75,823574.50,39
95163478,N,48,M,S,Unknown,7000,Good,5,4,2,50,40666161.38,1296
15721065,Y,58,F,D,Advanced Degree,9000,Low Risk,2,1,1,7,1413105.80,40
89045408,N,51,F,S,College,3000,Good,4,3,1,9,1134965.46,38
40072457,N,58,M,U,Unknown,9500,High Risk,5,0,3,10,1374831.42,40
10031191,N,57,F,D,College,3500,Low Risk,3,1,0,101,823631.45,41
45508119,Y,36,M,M,Advanced Degree,9500,Low Risk,2,1,2,12,874611.50,43
50592596,N,72,M,S,2 yr Degree,8000,Good,6,1,3,38,925355.35,37
66200536,N,74,F,S,Secondary,3500,Low Risk,4,3,2,182,1259699.45,40
14467325,N,45,F,S,Advanced Degree,1000,High Risk,3,1,2,24,1156124.40,40
55876881,N,76,M,D,Unknown,8000,Good,6,5,0,24,1394622.99,38
93009297,Y,70,M,U,Unknown,8500,Low Risk,4,4,2,87,837664.28,37
70014772,N,41,M,U,2 yr Degree,8000,Low Risk,5,5,3,18,1094521.79,40
29146070,Y,74,M,S,College,3000,Good,6,1,1,4,1215176.68,37
36799067,N,75,M,M,Unknown,8000,Good,6,1,4,4,689598.87,35
79550166,Y,47,F,W,Primary,5000,High Risk,5,0,2,8,907948.42,34
88914283,N,77,F,W,Unknown,1500,Good,0,0,0,58,1182893.27,39
33894583,N,61,M,D,Primary,1500,Low Risk,3,1,2,16,935145.97,41
69707945,N,77,M,W,Primary,3000,High Risk,5,4,4,91,1228967.31,39
44581216,N,70,F,U,College,4000,Unknown,6,3,2,27,1132332.11,39
88964591,Y,53,F,S,2 yr Degree,7500,Low Risk,6,6,6,38,1180793.10,41
29512975,Y,59,M,M,Secondary,2500,Unknown,2,0,2,26,730465.06,36
60568249,N,54,M,M,Unknown,5500,Good,5,5,3,14,865513.65,37
4485972,Y,67,M,W,Primary,8500,Good,5,1,4,33,676713.53,36
98782243,Y,67,F,U,4 yr Degree,8000,Good,2,2,1,4,1172205.86,39
89888518,Y,57,F,S,Primary,500,High Risk,2,2,2,35,1358577.11,38
54322389,N,35,M,M,Advanced Degree,6500,Low Risk,4,2,1,8,693364.62,39
28399511,Y,40,F,D,Secondary,5000,High Risk,2,1,0,16,662923.97,36
1328285,N,60,M,S,Primary,8500,Low Risk,4,2,3,4,721689.15,37
15160393,N,66,F,W,Advanced Degree,6500,High Risk,5,3,5,1,779080.23,38
65038999,Y,63,M,M,College,2000,Good,6,2,6,20,797970.30,38
48110724,N,54,M,W,College,4500,High Risk,6,6,6,388,1324209.11,35
16807366,N,54,M,S,Advanced Degree,8500,Unknown,5,0,4,18,717757.44,39
16381934,N,75,F,M,4 yr Degree,7000,Unknown,6,1,1,34,1197394.22,41
60131871,Y,70,F,M,Secondary,5500,Good,4,0,0,37,1082314.43,39
25212284,N,37,F,W,Advanced Degree,8000,Unknown,4,2,2,38,770681.83,41
82840147,Y,54,F,U,4 yr Degree,5500,Low Risk,4,3,1,95,1115632.34,39
32824908,Y,76,M,D,Primary,3000,High Risk,3,1,0,37,1014394.34,40
77791295,N,42,F,D,Secondary,2000,Good,6,3,4,55,867160.17,36
57914640,N,74,F,S,College,3000,Good,3,2,0,18,620103.71,39
85803998,N,64,M,U,Secondary,4500,Unknown,5,0,5,40,847089.65,34
60677530,N,46,M,D,2 yr Degree,10000,High Risk,3,1,0,86,757068.23,41
43063211,Y,49,F,D,4 yr Degree,9500,Good,6,4,0,16,1448229.36,41
33907612,Y,55,F,W,Primary,6500,Good,5,3,0,56,734180.39,38
48605175,Y,60,M,S,Primary,1500,Low Risk,6,3,5,34,1404920.79,36
18462992,N,43,M,U,4 yr Degree,8500,Unknown,3,1,0,149,1416836.95,40
33359583,N,44,F,D,College,1500,Low Risk,5,2,3,4,1126872.35,37
95932166,N,59,F,U,Secondary,4000,Unknown,5,0,2,36,1332144.67,37
11461067,Y,40,M,M,College,3000,High Risk,6,5,2,24,1041523.64,37
5151249,N,70,F,U,2 yr Degree,2000,Good,4,3,0,30,1083901.82,42
49253151,Y,47,F,U,4 yr Degree,2500,High Risk,4,3,0,22,1318328.75,40
90391493,Y,52,F,D,2 yr Degree,3500,Unknown,6,4,1,18,920131.44,40
22103587,N,66,M,W,2 yr Degree,5000,Good,4,0,2,91,826236.94,40
30280373,Y,79,M,U,Advanced Degree,1000,Good,6,5,2,57,20440190.20,1301
83994847,N,42,M,S,Advanced Degree,8000,High Risk,6,4,6,30,1187914.44,38
86182952,Y,75,F,M,Primary,9000,High Risk,4,1,0,65,1033549.15,39
6525748,Y,36,F,D,Unknown,4500,High Risk,5,4,0,26,848352.23,38
74578441,,45,M,D,College,5500,Unknown,6,3,5,157,1026988.97,37
53202065,N,69,F,D,Primary,8500,Low Risk,2,1,1,169,1336969.92,40
1110412,Y,75,M,S,Unknown,1000,High Risk,4,1,2,107,763761.03,40
57064864,Y,43,F,W,Advanced Degree,9000,High Risk,6,5,0,22,910265.95,37
82342523,Y,56,F,S,Advanced Degree,8500,High Risk,4,4,3,6,1428898.80,40
44568891,Y,51,M,U,Secondary,4000,Good,6,4,0,6,1183186.75,41
38129240,N,72,M,W,Advanced Degree,6000,High Risk,0,0,0,16,1054619.83,41
50474412,N,65,M,S,Advanced Degree,2000,Low Risk,6,0,6,35,698366.09,37
46548990,N,60,F,M,Secondary,9500,Low Risk,5,3,3,49,1329139.35,40
58284491,Y,41,F,S,Secondary,2000,Low Risk,4,2,3,10,1123235.55,40
76422434,N,60,F,U,4 yr Degree,1000,Low Risk,6,2,0,37,1264558.16,37
12207387,N,63,F,M,4 yr Degree,6000,Unknown,5,2,5,42,691344.79,37
43922969,N,38,F,S,College,7000,High Risk,6,0,4,17,1068859.74,42
37995194,N,68,F,M,Advanced Degree,9000,Good,1,1,0,9,1000545.22,37
15805379,N,36,F,S,4 yr Degree,500,High Risk,5,0,4,75,1238197.50,40
97702727,N,62,M,W,4 yr Degree,5000,High Risk,4,4,4,9,1347241.18,38
81356116,N,61,M,D,Secondary,3500,Unknown,5,1,4,34,1328086.10,40
29140934,Y,66,M,D,Advanced Degree,8500,High Risk,6,2,6,6,1497900.52,43
51895911,Y,64,F,S,Advanced Degree,2500,High Risk,1,1,1,1,694698.07,38
41810835,Y,78,M,S,Primary,7500,High Risk,6,3,5,20,961250.78,37
48246540,Y,65,M,S,College,7000,High Risk,5,3,1,144,1014220.30,38
54292286,N,44,F,M,4 yr Degree,6000,Unknown,2,0,1,170,865330.31,38
49437220,Y,78,M,D,2 yr Degree,1000,Low Risk,4,2,2,36,1381056.46,36
77366795,Y,49,F,W,Unknown,2000,Good,5,3,4,102,826560.68,38
94744380,N,53,M,D,Secondary,1000,High Risk,6,4,4,386,870247.12,39
4841701,N,74,M,W,College,2500,Low Risk,6,2,6,29,1458765.00,42
43360266,Y,76,F,D,4 yr Degree,2500,High Risk,6,6,4,252,20454603.56,1299
50688563,N,51,F,U,Primary,2500,Low Risk,6,1,4,18,51511070.27,1299
45719052,N,44,F,U,Advanced Degree,1000,Good,3,1,0,3,1168696.02,38
27821631,N,60,F,D,College,3000,Unknown,6,3,6,59,759122.61,43
27496887,Y,38,M,D,Unknown,6000,High Risk,4,4,4,23,1235522.04,39
2707440,N,44,M,U,College,1500,Good,5,5,1,14,819841.22,35
44601058,N,35,M,D,College,5500,Unknown,4,3,0,6,1245295.03,40
47887246,Y,57,F,W,4 yr Degree,3500,Good,2,0,0,0,750014.84,39
8945786,N,37,M,D,4 yr Degree,9000,Good,4,4,4,14,1180438.60,38
67151198,Y,74,M,M,Secondary,3500,High Risk,6,3,5,9,1362734.47,34
13145591,Y,49,F,W,4 yr Degree,3500,High Risk,6,2,3,21,952666.79,42
20644642,N,46,M,S,Secondary,2000,Unknown,2,1,2,40,722031.73,41
58677406,N,68,M,D,College,4000,Good,6,6,2,5,1086478.27,36
96126871,Y,36,F,M,Secondary,7000,High Risk,6,4,1,8,1158837.35,37
60874382,N,35,F,S,Advanced Degree,9500,Low Risk,6,1,6,57,913985.27,38
12156472,Y,49,M,D,2 yr Degree,9000,High Risk,6,0,3,14,1352600.48,40
18513596,N,69,M,U,Advanced Degree,500,Good,3,2,0,46,1612209.42,43
7044717,Y,71,M,S,College,9500,High Risk,2,1,1,6,1155995.55,36
48958058,N,58,M,M,4 yr Degree,3500,High Risk,5,5,5,67,980682.37,39
18199974,N,46,M,D,Secondary,9500,Unknown,6,5,2,13,669033.03,37
12227088,N,42,M,W,Primary,6000,Low Risk,6,4,2,9,1179199.68,44
20116619,N,66,F,M,College,4000,Good,1,1,0,3,613466.02,39
18512301,N,60,F,S,Unknown,1500,Good,5,2,0,5,1193574.72,39
38117105,Y,64,M,M,Primary,4000,Good,6,6,5,50,807918.36,39
85347286,Y,76,F,S,Unknown,2500,Good,2,0,0,71,1479804.47,39
71445240,N,45,M,U,Advanced Degree,6500,High Risk,6,1,2,367,863990.89,35
25335525,Y,49,F,U,Secondary,3000,Unknown,5,5,3,119,1275439.37,39
33704036,N,42,M,D,4 yr Degree,1000,Low Risk,6,1,2,88,939524.19,38
1561611,N,60,M,W,2 yr Degree,7000,Unknown,3,0,1,15,968090.44,37
59821085,N,73,F,U,Secondary,7500,Low Risk,4,2,0,54,1062990.46,37
95001752,N,37,F,U,Advanced Degree,2500,Good,5,0,2,22,790760.68,41
62509869,N,58,F,M,Advanced Degree,3500,Unknown,5,0,0,0,951955.80,36
71483173,Y,45,F,D,Primary,7500,High Risk,5,1,0,30,1301082.98,38
7085512,N,44,M,U,4 yr Degree,9500,Low Risk,6,4,5,146,1232787.62,40
17525331,N,54,F,U,College,2000,High Risk,2,0,2,85,1061316.61,35
70875468,Y,77,M,S,Primary,6000,High Risk,2,1,0,9,1185589.48,37
62397352,Y,49,F,U,College,9500,Good,6,4,6,24,885883.49,37
35677989,Y,35,F,D,Primary,6500,Good,5,2,3,29,725410.77,41
90853522,N,59,F,M,Advanced Degree,3000,Good,6,5,1,12,1567433.40,39
99006084,Y,74,M,M,Unknown,5500,Low Risk,5,2,4,60,1076770.04,37
4471291,Y,63,F,D,Advanced Degree,8500,Unknown,3,2,1,15,725985.25,39
8530632,Y,69,F,D,Primary,8000,Unknown,6,3,2,22,955202.18,40
5901044,Y,60,M,W,4 yr Degree,9000,Low Risk,3,3,2,121,1485032.54,41
20565194,N,49,F,U,Advanced Degree,5500,Unknown,6,0,3,115,18708952.76,1302
91658444,N,52,M,W,Primary,2000,Low Risk,4,0,4,1,1267553.98,36
17269084,N,54,M,D,4 yr Degree,8000,Low Risk,2,2,1,2,971280.39,35
11749225,N,75,M,M,Advanced Degree,8000,Unknown,4,3,1,33,1071150.45,37
72934983,N,37,F,W,Secondary,6500,Low Risk,5,3,4,7,1068521.64,40
94022699,Y,62,M,W,4 yr Degree,9000,Good,6,5,2,111,941313.29,36
35615335,N,35,F,W,Secondary,7500,Unknown,6,5,4,9,886754.47,42
49620395,Y,70,F,D,Secondary,6000,Unknown,1,1,1,25,1132216.51,40
75552762,N,72,F,U,2 yr Degree,6000,High Risk,6,4,5,40,1001714.55,40
52226894,N,49,M,M,Secondary,1500,High Risk,1,1,0,92,1200376.27,36
33870835,N,68,M,S,College,6500,Low Risk,5,0,3,16,1134679.44,40
6563411,Y,44,F,W,Secondary,6500,Unknown,3,1,0,49,1222246.63,36
64820406,N,79,F,S,Secondary,9000,Low Risk,6,0,2,42,1283863.76,38
52871478,Y,67,F,W,Primary,3500,Unknown,6,4,1,11,1050994.03,36
92499736,Y,48,F,M,College,1500,High Risk,4,0,4,32,1371250.83,39
56480922,N,54,M,S,College,6500,Good,6,1,3,209,1238087.65,36
6623251,N,64,M,M,2 yr Degree,3500,Low Risk,5,1,1,60,1253131.85,41
21780843,N,46,M,S,Primary,4500,Unknown,1,0,1,121,1230836.08,38
44315570,N,70,F,M,College,8500,Good,6,3,1,67,1291415.62,41
40913393,N,61,M,U,Primary,8000,Unknown,5,2,0,3,1232473.62,39
76702114,N,66,F,D,2 yr Degree,8500,Good,1,0,1,22,965534.37,39
42011943,Y,46,M,U,4 yr Degree,6000,Low Risk,2,2,1,92,1265258.95,40
8629896,N,53,F,M,College,3000,High Risk,5,0,3,87,1033444.81,39
81669385,N,47,F,W,Unknown,8500,Good,3,3,3,7,1270541.27,39
25109031,Y,79,M,D,2 yr Degree,6500,Good,6,0,5,102,784623.96,41
35587898,N,35,M,U,Secondary,8000,Good,5,0,5,447,834670.80,38
40184695,N,34,M,M,Unknown,7000,Unknown,0,0,0,3,1069053.82,40
8518577,Y,61,M,W,Unknown,2000,Good,4,1,4,87,600647.06,31
60830189,Y,39,F,S,College,9000,Good,6,5,6,13,712784.53,35
7491999,N,50,F,S,2 yr Degree,10000,Low Risk,6,2,3,35,673014.30,38
54049157,Y,59,F,U,2 yr Degree,5000,Good,6,0,3,44,1107591.25,37
65650056,N,69,F,D,Secondary,5500,Low Risk,6,5,2,31,949826.04,36
9073208,N,46,F,D,College,3000,Unknown,1,1,0,18,1022284.24,38
49960697,Y,45,F,U,Primary,1500,Low Risk,6,6,1,136,935828.80,35
67586965,Y,46,M,D,Secondary,1000,Unknown,2,0,2,45,1206362.98,39
14777685,N,70,F,W,Unknown,1000,Low Risk,4,1,3,19,1260495.85,40
97451640,N,42,F,S,College,9000,Low Risk,3,3,0,164,746554.90,40
51559792,N,51,F,U,College,3000,High Risk,6,1,5,230,1015389.36,38
76006959,N,68,M,S,Primary,6000,High Risk,4,1,0,38,726615.13,37
17027750,Y,70,M,W,4 yr Degree,2500,Unknown,4,2,4,27,1354872.49,40
71891140,N,41,M,U,4 yr Degree,9500,High Risk,5,1,2,57,846675.52,36
3073102,N,48,F,W,Advanced Degree,9000,Good,6,3,3,32,858641.86,41
30822264,Y,50,M,D,4 yr Degree,6500,Good,6,5,1,57,1267098.21,41
22844141,N,55,M,U,Primary,6500,Good,1,0,1,38,1270800.97,37
18034927,N,50,F,W,4 yr Degree,5500,Low Risk,3,0,2,6,665320.60,38
68776115,Y,48,M,D,College,2000,Unknown,5,0,2,33,1320418.48,38
34838373,N,64,M,M,2 yr Degree,1500,Good,6,1,0,2,822796.21,36
14224832,N,42,F,M,College,7000,Low Risk,6,6,6,42,1326886.47,41
97478782,Y,70,F,D,Unknown,10000,High Risk,6,6,3,3,909261.70,37
69261704,N,49,F,D,College,1500,Unknown,5,3,0,83,1255852.32,37
69204044,N,47,F,U,Primary,2000,High Risk,3,3,1,52,1635212.47,40
99215690,Y,77,M,W,Advanced Degree,500,Low Risk,6,4,5,50,1163105.08,39
79371651,Y,54,F,U,4 yr Degree,1000,Low Risk,3,2,2,117,702437.28,37
8285214,N,36,M,U,College,2500,Good,5,0,3,26,1330381.72,41
75507422,N,70,F,M,4 yr Degree,3000,Good,4,1,2,9,1308250.23,39
33508913,N,37,M,U,4 yr Degree,6000,Low Risk,4,3,4,18,794387.98,39
86709371,N,78,F,W,Secondary,500,Low Risk,4,1,0,1,1183047.75,39
79699781,Y,67,F,S,Primary,500,High Risk,6,3,3,53,1024748.78,38
49915535,Y,36,M,W,Unknown,10000,Unknown,6,6,5,0,1241346.92,38
71097075,N,54,F,S,College,3500,Good,5,4,1,18,1175080.50,40
71464502,N,51,M,S,Secondary,7500,High Risk,4,3,1,4,1042025.23,39
54393034,Y,34,F,D,4 yr Degree,5000,High Risk,2,0,0,27,1081719.17,35
21414324,Y,51,M,U,Advanced Degree,9500,Low Risk,6,5,6,146,827335.16,40
92647629,N,62,F,W,Primary,500,Unknown,5,1,1,30,1095237.10,37
95518662,N,70,F,M,4 yr Degree,2500,Low Risk,5,3,2,1,1124685.09,38
59246749,Y,52,F,U,Primary,4500,High Risk,5,0,5,57,852539.51,39
76187393,N,66,M,M,College,8000,High Risk,5,2,2,117,682069.04,40
27527617,Y,36,F,D,2 yr Degree,500,Unknown,4,0,0,5,802533.96,41
82268236,N,78,F,U,Primary,4000,Good,4,4,0,46,769884.33,37
61474722,N,77,F,M,Unknown,8000,Low Risk,5,2,1,113,951798.95,38
83859063,N,66,M,S,4 yr Degree,5500,Low Risk,5,4,0,2,1151469.09,37
99144435,N,46,F,U,Advanced Degree,1000,Unknown,4,0,3,139,1017164.48,38
53143442,N,50,M,U,Advanced Degree,5000,High Risk,6,0,6,46,1471669.01,40
31081471,N,70,F,M,Advanced Degree,2000,Low Risk,4,3,3,10,1243900.67,36
90483627,Y,70,F,S,2 yr Degree,9000,Unknown,4,3,4,23,973110.48,36
19769588,Y,56,F,U,2 yr Degree,7500,Good,4,1,0,1,859803.91,43
32720646,Y,38,F,M,Secondary,8000,Low Risk,5,1,5,29,1271872.17,41
59854903,N,69,M,D,Primary,7500,Low Risk,4,2,1,25,1283223.22,41
57136200,Y,35,M,M,4 yr Degree,1500,High Risk,5,2,4,3,809807.30,39
10304926,N,44,M,M,Unknown,8000,High Risk,2,0,0,27,1269764.67,42
94404804,N,73,F,W,Unknown,8000,Low Risk,3,1,2,5,1075565.47,38
97902598,Y,39,M,M,Unknown,6500,Good,5,3,0,5,1048997.70,39
73765028,N,70,M,S,Secondary,4000,Good,5,1,3,30,1187290.59,38
75040309,N,34,M,U,Unknown,8500,Low Risk,6,0,1,38,1219127.92,37
89101855,Y,52,F,U,Unknown,1500,High Risk,5,5,3,2,1283322.76,37
94934839,Y,76,M,U,4 yr Degree,9500,Low Risk,6,2,2,29,919957.53,36
85125119,Y,64,F,M,College,10000,Low Risk,2,1,2,0,1500807.91,39
50868825,Y,52,M,W,2 yr Degree,2000,Good,5,4,1,90,1066739.61,35
53792327,Y,71,F,M,Primary,9500,Low Risk,5,1,5,64,1275893.95,39
32462467,N,43,M,U,4 yr Degree,4500,High Risk,4,2,4,136,1208690.74,38
73153136,N,42,M,M,2 yr Degree,4500,High Risk,6,3,4,3,1182824.83,38
55321917,N,69,M,U,College,2500,Low Risk,5,2,5,34,842477.59,38
29806081,N,62,F,M,Unknown,7500,High Risk,5,1,1,29,798305.36,36
7579868,Y,49,F,M,College,9500,Low Risk,5,2,1,34,1327776.06,40
16306537,Y,58,F,S,Primary,8000,Good,2,1,0,137,818422.72,40
93505694,N,38,F,D,4 yr Degree,8000,Low Risk,6,6,2,59,1129437.56,34
23464704,N,75,F,D,Primary,4500,Unknown,3,1,1,19,1535063.82,42
64438188,N,38,M,W,Unknown,4000,High Risk,5,1,0,29,1404116.37,40
32829722,N,64,F,M,4 yr Degree,4500,Unknown,2,2,2,0,838457.09,40
78046231,Y,58,F,D,Secondary,1500,Low Risk,4,4,2,365,850934.10,37
19611999,Y,68,F,U,Secondary,8000,Good,3,1,3,51,1207079.92,39
17324527,Y,36,F,U,4 yr Degree,7500,Good,6,4,0,65,831286.31,40
62193142,Y,67,F,U,Primary,8500,High Risk,6,1,4,30,1312518.93,38
73949235,Y,64,M,U,Secondary,3000,High Risk,6,5,2,117,1420840.27,40
27841887,Y,47,M,W,2 yr Degree,3000,Unknown,6,5,4,39,1440332.10,41
98035907,N,72,M,U,2 yr Degree,2500,Good,6,1,3,121,987770.70,41
31576931,N,39,F,S,4 yr Degree,4000,High Risk,3,0,0,1,1243487.59,40
13035792,N,69,M,M,College,8000,Good,6,4,2,159,755288.86,39
